textbox1,CustomerNum,stmt_freq,acct_type,dlvr_cd,trip_days,install_dt,acct_avg_volume,dlvr_name,stop_min,AverageMaintenanceRevenue,dlvr_addr,CalculationName,envrn_chrg_pct,AverageReplacementRevenue,dlvr_city,upchrg_dscnt,AverageDirectSales,empl_num,item_num,item_desc,size_misc,identity,identity2,reg_invty_qty,spec_invty_qty,unit_price,price_chng_dt,flat_rate_min,dlvr_freq,avg_delivery,item_avg_volume
Plant 2502,263775,12L,TIE,WKLY,...H...,1/30/2014,$0.00 ,Market Street  - D/S,$0.00 ,0,1777 Market Street,IM: Quantity Delivered,0.00%,0,"Redding, CA",0.00%,143.23,0,82690000,FM-ANTIBAC FOAM SOAP,na, ,,1,0,38.08,3/14/2024,0,7027,0,0
Plant 2502,263775,12L,TIE,WKLY,...H...,1/30/2014,$0.00 ,Market Street  - D/S,$0.00 ,0,1777 Market Street,IM: Quantity Delivered,0.00%,0,"Redding, CA",0.00%,143.23,0,83260000,F-MATIC-URINAL SNTZR,na, ,,1,0,28.49,12/24/2021,0,7027,0,0
Plant 2502,286457,09L,TIE,EOW13,...H...,9/26/2017,$8.65 ,Maruti Oil,$25.00 ,1.68,31540 Street Hwy 3,IM: Quantity Delivered,14.00%,0,"Weaverville, CA",26.00%,7.88,0,11281619,TOWEL-BARMOP-BLSTR,16X19, ,,20,0,0.36,12/23/2024,100%,5015,101.3,19.8
Plant 2502,286457,09L,TIE,EOW13,...H...,9/26/2017,$8.65 ,Maruti Oil,$25.00 ,1.68,31540 Street Hwy 3,IM: Quantity Delivered,14.00%,0,"Weaverville, CA",26.00%,7.88,0,76080304,MAT-NY/RB-OX GRY-3X4,3'X4', ,,1,0,5.71,12/23/2024,0%,5015,1,3.3
Plant 2502,286457,09L,TIE,EOW13,...H...,9/26/2017,$8.65 ,Maruti Oil,$25.00 ,1.68,31540 Street Hwy 3,IM: Quantity Delivered,14.00%,0,"Weaverville, CA",26.00%,7.88,0,80320000,CENTER PULL 600' WHT,na, ,,1,0,76.91,12/23/2024,0,5025,0,0
Plant 2502,286457,09L,TIE,EOW13,...H...,9/26/2017,$8.65 ,Maruti Oil,$25.00 ,1.68,31540 Street Hwy 3,IM: Quantity Delivered,14.00%,0,"Weaverville, CA",26.00%,7.88,0,80330000,HARDWOUND VWHT 8X800,na, ,,1,0,67.13,12/23/2024,0,5025,0,0
Plant 2502,286457,09L,TIE,EOW13,...H...,9/26/2017,$8.65 ,Maruti Oil,$25.00 ,1.68,31540 Street Hwy 3,IM: Quantity Delivered,14.00%,0,"Weaverville, CA",26.00%,7.88,0,80400000,JUMBO BTH TISS 12/CS,na, ,,1,0,71.91,12/23/2024,0,5025,0,0
Plant 2502,286457,09L,TIE,EOW13,...H...,9/26/2017,$8.65 ,Maruti Oil,$25.00 ,1.68,31540 Street Hwy 3,IM: Quantity Delivered,14.00%,0,"Weaverville, CA",26.00%,7.88,0,80540001,BWL CLP MIS MANGO EA,, ,,1,0,1.92,12/23/2024,100%,5015,0,0
Plant 2502,286457,09L,TIE,EOW13,...H...,9/26/2017,$8.65 ,Maruti Oil,$25.00 ,1.68,31540 Street Hwy 3,IM: Quantity Delivered,14.00%,0,"Weaverville, CA",26.00%,7.88,0,80580001,R3 ECO REFL MANGO EA,, ,,1,0,7.59,12/23/2024,100%,5015,0,0
Plant 2502,286457,09L,TIE,EOW13,...H...,9/26/2017,$8.65 ,Maruti Oil,$25.00 ,1.68,31540 Street Hwy 3,IM: Quantity Delivered,14.00%,0,"Weaverville, CA",26.00%,7.88,0,82790000,TLT-SEAT COVER CASE,na, ,,1,0,71.12,12/23/2024,0,5025,0,0
Plant 2502,286457,09L,TIE,EOW13,...H...,9/26/2017,$8.65 ,Maruti Oil,$25.00 ,1.68,31540 Street Hwy 3,IM: Quantity Delivered,14.00%,0,"Weaverville, CA",26.00%,7.88,0,83300000,F-Matic-Air Frsh Dsp,na, ,,1,0,0,12/23/2024,100%,1011,0,0
Plant 2502,286457,09L,TIE,EOW13,...H...,9/26/2017,$8.65 ,Maruti Oil,$25.00 ,1.68,31540 Street Hwy 3,IM: Quantity Delivered,14.00%,0,"Weaverville, CA",26.00%,7.88,0,87392055,CLTH-MF-AP-GREEN-12,, ,,0,0,0.27,12/23/2024,100%,5015,0,0
Plant 2502,286457,09L,TIE,EOW13,...H...,9/26/2017,$8.65 ,Maruti Oil,$25.00 ,1.68,31540 Street Hwy 3,IM: Quantity Delivered,14.00%,0,"Weaverville, CA",26.00%,7.88,1,79890000,Misc       Spec Sale,na,TMS336402 TMS336402,,0,0,107.42,12/23/2024,0,5025,0,0
Plant 2502,294766,33C,TIE,WKLY,.T.....,3/8/2019,$76.67 ,Maruti Shingletown,$0.00 ,17.77,31268 Hwy 44,IM: Quantity Delivered,12.00%,0.94,"Shingletown, CA",26.00%,25.62,0,1640000,APRON-BIB-POLY-BLACK,na, ,,15,0,0.46,12/23/2024,100%,7017,15,5.55
Plant 2502,294766,33C,TIE,WKLY,.T.....,3/8/2019,$76.67 ,Maruti Shingletown,$0.00 ,17.77,31268 Hwy 44,IM: Quantity Delivered,12.00%,0.94,"Shingletown, CA",26.00%,25.62,0,10250000,1STAID CAB SVC MED,MEDIUM, ,,1,0,11.72,12/24/2021,100%,7017,0,0
Plant 2502,294766,33C,TIE,WKLY,.T.....,3/8/2019,$76.67 ,Maruti Shingletown,$0.00 ,17.77,31268 Hwy 44,IM: Quantity Delivered,12.00%,0.94,"Shingletown, CA",26.00%,25.62,0,11281619,TOWEL-BARMOP-BLSTR,16X19, ,,100,0,0.218,12/23/2024,100%,7017,140,23.8
Plant 2502,294766,33C,TIE,WKLY,.T.....,3/8/2019,$76.67 ,Maruti Shingletown,$0.00 ,17.77,31268 Hwy 44,IM: Quantity Delivered,12.00%,0.94,"Shingletown, CA",26.00%,25.62,0,44320000,LAUNDRY BAG-PVC-LG,28X36, ,,1,0,0.5,2/12/2025,100%,7017,0,0
Plant 2502,294766,33C,TIE,WKLY,.T.....,3/8/2019,$76.67 ,Maruti Shingletown,$0.00 ,17.77,31268 Hwy 44,IM: Quantity Delivered,12.00%,0.94,"Shingletown, CA",26.00%,25.62,0,70623600,Dust Mop-36 Untreate,mop     , ,,1,0,2.42,12/23/2024,100%,7017,1,1.85
Plant 2502,294766,33C,TIE,WKLY,.T.....,3/8/2019,$76.67 ,Maruti Shingletown,$0.00 ,17.77,31268 Hwy 44,IM: Quantity Delivered,12.00%,0.94,"Shingletown, CA",26.00%,25.62,0,76080304,MAT-NY/RB-OX GRY-3X4,3'X4', ,,2,0,4.67,12/23/2024,100%,7017,0,0
Plant 2502,294766,33C,TIE,WKLY,.T.....,3/8/2019,$76.67 ,Maruti Shingletown,$0.00 ,17.77,31268 Hwy 44,IM: Quantity Delivered,12.00%,0.94,"Shingletown, CA",26.00%,25.62,0,76080310,MAT-NY/RB-OX GRY3X10,3'X10', ,,1,0,9.08,12/23/2024,100%,7017,0.5,3.5
Plant 2502,294766,33C,TIE,WKLY,.T.....,3/8/2019,$76.67 ,Maruti Shingletown,$0.00 ,17.77,31268 Hwy 44,IM: Quantity Delivered,12.00%,0.94,"Shingletown, CA",26.00%,25.62,0,76080406,MAT-NY/RB-OX GRY-4X6,4'X6', ,,1,0,7.09,12/23/2024,100%,7017,0,0
Plant 2502,294766,33C,TIE,WKLY,.T.....,3/8/2019,$76.67 ,Maruti Shingletown,$0.00 ,17.77,31268 Hwy 44,IM: Quantity Delivered,12.00%,0.94,"Shingletown, CA",26.00%,25.62,0,80540001,BWL CLP MIS MANGO EA,, ,,2,0,2.61,12/23/2024,100%,7017,0,0
Plant 2502,294766,33C,TIE,WKLY,.T.....,3/8/2019,$76.67 ,Maruti Shingletown,$0.00 ,17.77,31268 Hwy 44,IM: Quantity Delivered,12.00%,0.94,"Shingletown, CA",26.00%,25.62,0,80580001,R3 ECO REFL MANGO EA,, ,,2,0,4.34,12/23/2024,100%,7017,0,0
Plant 2502,294766,33C,TIE,WKLY,.T.....,3/8/2019,$76.67 ,Maruti Shingletown,$0.00 ,17.77,31268 Hwy 44,IM: Quantity Delivered,12.00%,0.94,"Shingletown, CA",26.00%,25.62,0,86940305,Mat-Kleen-Scrape-3x5,3'X5' , ,,1,0,4.84,12/23/2024,100%,7017,0,4.3
Plant 2502,294766,33C,TIE,WKLY,.T.....,3/8/2019,$76.67 ,Maruti Shingletown,$0.00 ,17.77,31268 Hwy 44,IM: Quantity Delivered,12.00%,0.94,"Shingletown, CA",26.00%,25.62,0,87399023,MOP-WET-TUBE-MF-BL-L,L, ,,3,0,2.13,12/23/2024,100%,7017,2,3.6
Plant 2502,295019,33C,IND,WKLY,.T.....,3/18/2019,$0.00 ,Maruti Shingletown D/S,$0.00 ,0,31268 Hwy 44,IM: Quantity Delivered,0.00%,0,"Shingletown, CA",0.00%,86.88,0,80320000,CENTER PULL 600' WHT,na, ,,1,0,86.73,12/23/2024,0,7027,0.3,0
Plant 2502,295019,33C,IND,WKLY,.T.....,3/18/2019,$0.00 ,Maruti Shingletown D/S,$0.00 ,0,31268 Hwy 44,IM: Quantity Delivered,0.00%,0,"Shingletown, CA",0.00%,86.88,0,80330000,HARDWOUND VWHT 8X800,na, ,,1,0,66.96,12/23/2024,0,7027,0,0
Plant 2502,295019,33C,IND,WKLY,.T.....,3/18/2019,$0.00 ,Maruti Shingletown D/S,$0.00 ,0,31268 Hwy 44,IM: Quantity Delivered,0.00%,0,"Shingletown, CA",0.00%,86.88,0,80400000,JUMBO BTH TISS 12/CS,na, ,,1,0,80.87,12/23/2024,0,7027,0.5,0
Plant 2502,295019,33C,IND,WKLY,.T.....,3/18/2019,$0.00 ,Maruti Shingletown D/S,$0.00 ,0,31268 Hwy 44,IM: Quantity Delivered,0.00%,0,"Shingletown, CA",0.00%,86.88,0,81214300,FOAMFRESH GRNSEAL 1K,na, ,,1,0,46.2,12/23/2024,0,7027,0,0
Plant 2502,295019,33C,IND,WKLY,.T.....,3/18/2019,$0.00 ,Maruti Shingletown D/S,$0.00 ,0,31268 Hwy 44,IM: Quantity Delivered,0.00%,0,"Shingletown, CA",0.00%,86.88,0,81423858,CANLNER-60G-38X58 BL,na, ,,1,0,58.27,12/23/2024,0,7027,0,0
Plant 2502,295019,33C,IND,WKLY,.T.....,3/18/2019,$0.00 ,Maruti Shingletown D/S,$0.00 ,0,31268 Hwy 44,IM: Quantity Delivered,0.00%,0,"Shingletown, CA",0.00%,86.88,0,82790001,TLT-SEAT COVER EACH,, ,,1,0,5.03,12/23/2024,0,7027,0,0
Plant 2502,254647,12C,TIE,WKLY,...H...,10/11/2012,$64.76 ,Maxwell's,$0.00 ,11.65,1344 Market St,IM: Quantity Delivered,11.00%,1.19,"Redding, CA",20.00%,31.79,0,1640000,APRON-BIB-POLY-BLACK,na, , ,20,0,0.3,12/23/2024,100%,7017,10,2.42
Plant 2502,254647,12C,TIE,WKLY,...H...,10/11/2012,$64.76 ,Maxwell's,$0.00 ,11.65,1344 Market St,IM: Quantity Delivered,11.00%,1.19,"Redding, CA",20.00%,31.79,0,10260000,1STAID CAB SVC LRG,LARGE, ,,1,0,16.45,12/24/2021,100%,7017,0,0
Plant 2502,254647,12C,TIE,WKLY,...H...,10/11/2012,$64.76 ,Maxwell's,$0.00 ,11.65,1344 Market St,IM: Quantity Delivered,11.00%,1.19,"Redding, CA",20.00%,31.79,0,11100000,GRILL-PAD,15X20, , ,5,0,0.242,12/23/2024,100%,7017,8.8,2.42
Plant 2502,254647,12C,TIE,WKLY,...H...,10/11/2012,$64.76 ,Maxwell's,$0.00 ,11.65,1344 Market St,IM: Quantity Delivered,11.00%,1.19,"Redding, CA",20.00%,31.79,0,11720000,Towel-Kitchen,, , ,75,0,0.182,12/23/2024,100%,7017,95.5,13.13
Plant 2502,254647,12C,TIE,WKLY,...H...,10/11/2012,$64.76 ,Maxwell's,$0.00 ,11.65,1344 Market St,IM: Quantity Delivered,11.00%,1.19,"Redding, CA",20.00%,31.79,0,44320000,LAUNDRY BAG-PVC-LG,28X36, , ,1,0,0.5,2/11/2025,100%,7017,0,0
Plant 2502,254647,12C,TIE,WKLY,...H...,10/11/2012,$64.76 ,Maxwell's,$0.00 ,11.65,1344 Market St,IM: Quantity Delivered,11.00%,1.19,"Redding, CA",20.00%,31.79,0,53505212,Cloth-P-White-54x120,52X120, ,,0,0,1.94,12/23/2024,0,7027,0,0
Plant 2502,254647,12C,TIE,WKLY,...H...,10/11/2012,$64.76 ,Maxwell's,$0.00 ,11.65,1344 Market St,IM: Quantity Delivered,11.00%,1.19,"Redding, CA",20.00%,31.79,0,53505252,Cloth-P-White-52x52 ,52X52 , ,,0,0,0.73,12/23/2024,0,7027,0,0
Plant 2502,254647,12C,TIE,WKLY,...H...,10/11/2012,$64.76 ,Maxwell's,$0.00 ,11.65,1344 Market St,IM: Quantity Delivered,11.00%,1.19,"Redding, CA",20.00%,31.79,0,56106161,Cl-Caravel-Blk-61x61,61X61, ,,0,0,0.85,12/23/2024,0,7027,0,0
Plant 2502,254647,12C,TIE,WKLY,...H...,10/11/2012,$64.76 ,Maxwell's,$0.00 ,11.65,1344 Market St,IM: Quantity Delivered,11.00%,1.19,"Redding, CA",20.00%,31.79,0,56902020,NAPKIN-WHT SPUN POLY,20X20, ,,0,0,0.194,12/23/2024,0,7027,0,0
Plant 2502,254647,12C,TIE,WKLY,...H...,10/11/2012,$64.76 ,Maxwell's,$0.00 ,11.65,1344 Market St,IM: Quantity Delivered,11.00%,1.19,"Redding, CA",20.00%,31.79,0,70623600,Dust Mop-36 Untreate,mop     , , ,1,0,3.68,12/23/2024,100%,7017,0.8,2.7
Plant 2502,254647,12C,TIE,WKLY,...H...,10/11/2012,$64.76 ,Maxwell's,$0.00 ,11.65,1344 Market St,IM: Quantity Delivered,11.00%,1.19,"Redding, CA",20.00%,31.79,0,74000310,Mat-Graphic-3x10    ,3x10, ,,1,0,8.18,12/23/2024,100%,7017,1,6.4
Plant 2502,254647,12C,TIE,WKLY,...H...,10/11/2012,$64.76 ,Maxwell's,$0.00 ,11.65,1344 Market St,IM: Quantity Delivered,11.00%,1.19,"Redding, CA",20.00%,31.79,0,74000406,Mat-Graphic-4x6,, ,,1,0,6.05,12/23/2024,100%,7017,1,4.36
Plant 2502,254647,12C,TIE,WKLY,...H...,10/11/2012,$64.76 ,Maxwell's,$0.00 ,11.65,1344 Market St,IM: Quantity Delivered,11.00%,1.19,"Redding, CA",20.00%,31.79,0,76080310,MAT-NY/RB-OX GRY3X10,3'X10', , ,1,0,6.05,12/23/2024,100%,7017,0.8,5.76
Plant 2502,254647,12C,TIE,WKLY,...H...,10/11/2012,$64.76 ,Maxwell's,$0.00 ,11.65,1344 Market St,IM: Quantity Delivered,11.00%,1.19,"Redding, CA",20.00%,31.79,0,76080406,MAT-NY/RB-OX GRY-4X6,4'X6', , ,1,0,4.84,12/23/2024,100%,7017,1,3.63
Plant 2502,254647,12C,TIE,WKLY,...H...,10/11/2012,$64.76 ,Maxwell's,$0.00 ,11.65,1344 Market St,IM: Quantity Delivered,11.00%,1.19,"Redding, CA",20.00%,31.79,0,80540001,BWL CLP MIS MANGO EA,, ,,2,0,1.8,12/23/2024,100%,7017,0,0
Plant 2502,254647,12C,TIE,WKLY,...H...,10/11/2012,$64.76 ,Maxwell's,$0.00 ,11.65,1344 Market St,IM: Quantity Delivered,11.00%,1.19,"Redding, CA",20.00%,31.79,0,80580001,R3 ECO REFL MANGO EA,, ,,2,0,5.87,12/23/2024,100%,7017,0,0
Plant 2502,254647,12C,TIE,WKLY,...H...,10/11/2012,$64.76 ,Maxwell's,$0.00 ,11.65,1344 Market St,IM: Quantity Delivered,11.00%,1.19,"Redding, CA",20.00%,31.79,0,87399023,MOP-WET-TUBE-MF-BL-L,L, , ,4,0,1.82,12/23/2024,100%,7017,2.8,5.67
Plant 2502,254648,12C,TIE,WKLY,...H...,10/11/2012,$0.00 ,Maxwell's - D/S,$0.00 ,0,1344 Market St,IM: Quantity Delivered,0.00%,0,"Redding, CA",0.00%,181.02,0,46832000,GLV-GPX3-PF-VNYL3M M,MED, ,,1,0,117.67,12/23/2024,0,7027,0,0
Plant 2502,254648,12C,TIE,WKLY,...H...,10/11/2012,$0.00 ,Maxwell's - D/S,$0.00 ,0,1344 Market St,IM: Quantity Delivered,0.00%,0,"Redding, CA",0.00%,181.02,0,46833000,GLV-GPX3-PF-VNYL3M L,LARGE, ,,0,0,117.67,12/23/2024,0,7027,0.3,0
Plant 2502,254648,12C,TIE,WKLY,...H...,10/11/2012,$0.00 ,Maxwell's - D/S,$0.00 ,0,1344 Market St,IM: Quantity Delivered,0.00%,0,"Redding, CA",0.00%,181.02,0,46834000,GLV-GPX3-PF-VNY3M XL,XL, ,,1,0,117.67,12/23/2024,0,7027,0.5,0
Plant 2502,254648,12C,TIE,WKLY,...H...,10/11/2012,$0.00 ,Maxwell's - D/S,$0.00 ,0,1344 Market St,IM: Quantity Delivered,0.00%,0,"Redding, CA",0.00%,181.02,0,46863000,GLOV PF LATEX LG CS,LARGE, ,,1,0,96.06,12/23/2024,0,7027,0,0
Plant 2502,254648,12C,TIE,WKLY,...H...,10/11/2012,$0.00 ,Maxwell's - D/S,$0.00 ,0,1344 Market St,IM: Quantity Delivered,0.00%,0,"Redding, CA",0.00%,181.02,0,46883000,GLOV BLK NITR LG CS,LARGE, ,,1,0,197.82,12/23/2024,0,7027,0,0
Plant 2502,254648,12C,TIE,WKLY,...H...,10/11/2012,$0.00 ,Maxwell's - D/S,$0.00 ,0,1344 Market St,IM: Quantity Delivered,0.00%,0,"Redding, CA",0.00%,181.02,0,79890000,Misc       Spec Sale,na, ,,1,0,70.78,12/23/2024,0,7027,0,0
Plant 2502,254648,12C,TIE,WKLY,...H...,10/11/2012,$0.00 ,Maxwell's - D/S,$0.00 ,0,1344 Market St,IM: Quantity Delivered,0.00%,0,"Redding, CA",0.00%,181.02,0,80330000,HARDWOUND VWHT 8X800,na, , ,0,0,67.13,12/23/2024,0,7027,0.5,0
Plant 2502,254648,12C,TIE,WKLY,...H...,10/11/2012,$0.00 ,Maxwell's - D/S,$0.00 ,0,1344 Market St,IM: Quantity Delivered,0.00%,0,"Redding, CA",0.00%,181.02,0,80400000,JUMBO BTH TISS 12/CS,na, , ,1,0,53.78,12/23/2024,0,7027,0.3,0
Plant 2502,254648,12C,TIE,WKLY,...H...,10/11/2012,$0.00 ,Maxwell's - D/S,$0.00 ,0,1344 Market St,IM: Quantity Delivered,0.00%,0,"Redding, CA",0.00%,181.02,0,81384046,CANLNER-45G-40X46 BL,na, ,,1,0,38.5,12/23/2024,0,7027,0,0
Plant 2502,254648,12C,TIE,WKLY,...H...,10/11/2012,$0.00 ,Maxwell's - D/S,$0.00 ,0,1344 Market St,IM: Quantity Delivered,0.00%,0,"Redding, CA",0.00%,181.02,0,82690000,FM-ANTIBAC FOAM SOAP,na, , ,1,0,42.46,12/23/2024,0,7027,0.5,0
Plant 2502,254648,12C,TIE,WKLY,...H...,10/11/2012,$0.00 ,Maxwell's - D/S,$0.00 ,0,1344 Market St,IM: Quantity Delivered,0.00%,0,"Redding, CA",0.00%,181.02,1,79890000,Misc       Spec Sale,na,10'' PIZZA 10'' PIZZA,,1,0,25.51,12/23/2024,0,7027,0,0
Plant 2502,254648,12C,TIE,WKLY,...H...,10/11/2012,$0.00 ,Maxwell's - D/S,$0.00 ,0,1344 Market St,IM: Quantity Delivered,0.00%,0,"Redding, CA",0.00%,181.02,2,79890000,Misc       Spec Sale,na,12'' PIZZA 12'' PIZZA,,1,0,33.92,12/23/2024,0,7027,0,0
Plant 2502,254648,12C,TIE,WKLY,...H...,10/11/2012,$0.00 ,Maxwell's - D/S,$0.00 ,0,1344 Market St,IM: Quantity Delivered,0.00%,0,"Redding, CA",0.00%,181.02,3,79890000,Misc       Spec Sale,na,16''PIZZA 16'' PIZZA,,1,0,48.72,12/23/2024,0,7027,0,0
Plant 2502,171567,09C,TIE,EOW24,.T.....,3/23/1999,$68.34 ,Mazatlan Grill,$10.00 ,15.82,55 N Lassen St,IM: Quantity Delivered,8.00%,0,"Susanville, CA",25.00%,0,0,1900000,APRON-BIB-POLY-RED,na, , ,40,0,0.28,12/23/2024,100%,6016,11.3,2.07
Plant 2502,171567,09C,TIE,EOW24,.T.....,3/23/1999,$68.34 ,Mazatlan Grill,$10.00 ,15.82,55 N Lassen St,IM: Quantity Delivered,8.00%,0,"Susanville, CA",25.00%,0,0,11281619,TOWEL-BARMOP-BLSTR,16X19, , ,100,0,0.36,12/23/2024,100%,6016,20,7
Plant 2502,171567,09C,TIE,EOW24,.T.....,3/23/1999,$68.34 ,Mazatlan Grill,$10.00 ,15.82,55 N Lassen St,IM: Quantity Delivered,8.00%,0,"Susanville, CA",25.00%,0,0,11720000,Towel-Kitchen,, , ,100,0,0.32,12/23/2024,100%,6016,25,5.5
Plant 2502,171567,09C,TIE,EOW24,.T.....,3/23/1999,$68.34 ,Mazatlan Grill,$10.00 ,15.82,55 N Lassen St,IM: Quantity Delivered,8.00%,0,"Susanville, CA",25.00%,0,0,44320000,LAUNDRY BAG-PVC-LG,28X36, ,1 RACK ,2,0,0.5,2/10/2025,100%,6016,0,0.55
Plant 2502,171567,09C,TIE,EOW24,.T.....,3/23/1999,$68.34 ,Mazatlan Grill,$10.00 ,15.82,55 N Lassen St,IM: Quantity Delivered,8.00%,0,"Susanville, CA",25.00%,0,0,82390001,Fm-Antib Gel Soap Ea,na, , ,1,0,21.44,12/23/2024,0,6026,0,0
Plant 2502,171567,09C,TIE,EOW24,.T.....,3/23/1999,$68.34 ,Mazatlan Grill,$10.00 ,15.82,55 N Lassen St,IM: Quantity Delivered,8.00%,0,"Susanville, CA",25.00%,0,0,83260000,F-MATIC-URINAL SNTZR,na, , ,1,0,100.83,12/23/2024,0,6026,0,0
Plant 2502,171567,09C,TIE,EOW24,.T.....,3/23/1999,$68.34 ,Mazatlan Grill,$10.00 ,15.82,55 N Lassen St,IM: Quantity Delivered,8.00%,0,"Susanville, CA",25.00%,0,1,70742400,WET MOP-LARGE,LRG, , ,3,0,3.52,12/23/2024,100%,6016,0.8,4.13
Plant 2502,171567,09C,TIE,EOW24,.T.....,3/23/1999,$68.34 ,Mazatlan Grill,$10.00 ,15.82,55 N Lassen St,IM: Quantity Delivered,8.00%,0,"Susanville, CA",25.00%,0,1,76080304,MAT-NY/RB-OX GRY-3X4,3'X4', , ,1,0,5.67,12/23/2024,100%,6016,0.5,1.65
Plant 2502,171567,09C,TIE,EOW24,.T.....,3/23/1999,$68.34 ,Mazatlan Grill,$10.00 ,15.82,55 N Lassen St,IM: Quantity Delivered,8.00%,0,"Susanville, CA",25.00%,0,1,76080310,MAT-NY/RB-OX GRY3X10,3'X10', , ,2,0,5.71,12/23/2024,100%,6016,1,3.3
Plant 2502,171567,09C,TIE,EOW24,.T.....,3/23/1999,$68.34 ,Mazatlan Grill,$10.00 ,15.82,55 N Lassen St,IM: Quantity Delivered,8.00%,0,"Susanville, CA",25.00%,0,1,76080406,MAT-NY/RB-OX GRY-4X6,4'X6', , ,2,0,9.35,12/23/2024,100%,6016,0.5,8.25
Plant 2502,171400,75L,IND,WKLY,...H...,5/1/2000,$13.75 ,Mchale Sign Co.,$0.00 ,2.5,3707 Electro Way,IM: Quantity Delivered,10.00%,0,"Redding, CA",20.00%,0,0,70623600,Dust Mop-36 Untreate,mop     , , ,2,0,2.5,3/4/2025,100%,6016,1,3.3
Plant 2502,171400,75L,IND,WKLY,...H...,5/1/2000,$13.75 ,Mchale Sign Co.,$0.00 ,2.5,3707 Electro Way,IM: Quantity Delivered,10.00%,0,"Redding, CA",20.00%,0,0,76080310,MAT-NY/RB-OX GRY3X10,3'X10', , ,1,0,10,3/4/2025,100%,6016,0.5,6.05
Plant 2502,171400,75L,IND,WKLY,...H...,5/1/2000,$13.75 ,Mchale Sign Co.,$0.00 ,2.5,3707 Electro Way,IM: Quantity Delivered,10.00%,0,"Redding, CA",20.00%,0,0,80101100,TOWEL-ROLL-BLUE-LRG,"11""", , ,1,0,10,3/4/2025,100%,6016,0.5,6.6
Plant 2502,171400,75L,IND,WKLY,...H...,5/1/2000,$13.75 ,Mchale Sign Co.,$0.00 ,2.5,3707 Electro Way,IM: Quantity Delivered,10.00%,0,"Redding, CA",20.00%,0,0,81214301,FOAMFRESH 1000ML EA,na, ,,1,0,12,3/4/2025,0,6026,0,0
Plant 2502,171400,75L,IND,WKLY,...H...,5/1/2000,$13.75 ,Mchale Sign Co.,$0.00 ,2.5,3707 Electro Way,IM: Quantity Delivered,10.00%,0,"Redding, CA",20.00%,0,0,82790001,TLT-SEAT COVER EACH,, , ,1,0,5,3/4/2025,0,6026,0,0
Plant 2502,245341,11L,IND,MULT,M.W.F..,12/28/2010,"$1,382.10 ",Mercy Surgery Center,$0.00 ,258.03,"2175 Rosaline Ave, Ste A",IM: Quantity Delivered,6.00%,242.82,"Redding, CA",20.00%,57.99,0,10260000,1STAID CAB SVC LRG,LARGE, ,,1,0,14.95,3/3/2020,100%,7117,0,0
Plant 2502,245341,11L,IND,MULT,M.W.F..,12/28/2010,"$1,382.10 ",Mercy Surgery Center,$0.00 ,258.03,"2175 Rosaline Ave, Ste A",IM: Quantity Delivered,6.00%,242.82,"Redding, CA",20.00%,57.99,0,14200003,TWL-MICRO-YLW-15X16,15x16, ,20/20/20,60,0,0.29,12/9/2024,40%,8017,70,17.5
Plant 2502,245341,11L,IND,MULT,M.W.F..,12/28/2010,"$1,382.10 ",Mercy Surgery Center,$0.00 ,258.03,"2175 Rosaline Ave, Ste A",IM: Quantity Delivered,6.00%,242.82,"Redding, CA",20.00%,57.99,0,40304234,SLIP-P-42X36,42X34, ,100/100/50,250,0,0.28,12/9/2024,40%,8017,212.5,48.88
Plant 2502,245341,11L,IND,MULT,M.W.F..,12/28/2010,"$1,382.10 ",Mercy Surgery Center,$0.00 ,258.03,"2175 Rosaline Ave, Ste A",IM: Quantity Delivered,6.00%,242.82,"Redding, CA",20.00%,57.99,0,40766615,SHEET-SNGL-DC-66X115,66115, ,30/30/30 ,90,0,0.53,12/9/2024,40%,8017,85,42.5
Plant 2502,245341,11L,IND,MULT,M.W.F..,12/28/2010,"$1,382.10 ",Mercy Surgery Center,$0.00 ,258.03,"2175 Rosaline Ave, Ste A",IM: Quantity Delivered,6.00%,242.82,"Redding, CA",20.00%,57.99,0,41340000,Towel-Bath-Jumbo,, ,60/60/40,150,0,0.43,12/9/2024,40%,8017,160,59.2
Plant 2502,245341,11L,IND,MULT,M.W.F..,12/28/2010,"$1,382.10 ",Mercy Surgery Center,$0.00 ,258.03,"2175 Rosaline Ave, Ste A",IM: Quantity Delivered,6.00%,242.82,"Redding, CA",20.00%,57.99,0,41820000,WASH CLOTH,, ,100/50/0,150,0,0.159,12/9/2024,40%,8017,137.5,19.25
Plant 2502,245341,11L,IND,MULT,M.W.F..,12/28/2010,"$1,382.10 ",Mercy Surgery Center,$0.00 ,258.03,"2175 Rosaline Ave, Ste A",IM: Quantity Delivered,6.00%,242.82,"Redding, CA",20.00%,57.99,0,44300000,LNDRY BG-BIO HAZ-YLW,30X40, ,BIO BAG ,20,0,1.13,2/10/2025,100%,8017,0,0
Plant 2502,245341,11L,IND,MULT,M.W.F..,12/28/2010,"$1,382.10 ",Mercy Surgery Center,$0.00 ,258.03,"2175 Rosaline Ave, Ste A",IM: Quantity Delivered,6.00%,242.82,"Redding, CA",20.00%,57.99,0,70623600,Dust Mop-36 Untreate,mop     , ,0/0/5,4,0,1.13,12/9/2024,100%,7517,5,5
